7.094017094017094,5.0,0.0,0.0,0.0,0.0,0.0,
7.094017094017094,5.0,0.0,0.0,0.0,0.0,0.0,
7.0588235294117645,5.0,0.0,0.0,0.0,0.0,0.0,
6.982758620689655,5.0,0.0,0.0,0.0,0.0,0.0,
6.982758620689655,5.0,0.0,0.0,0.0,0.0,0.0,
6.982758620689655,5.0,0.0,0.0,0.0,0.0,0.0,
6.982758620689655,5.0,0.0,0.0,0.0,0.0,0.0,
7.0085470085470085,5.0,0.0,0.0,0.0,0.0,0.0,
6.982758620689655,0.0,0.0,0.0,0.0,0.0,0.0,
6.982758620689655,5.0,0.0,0.0,0.0,0.0,0.0,
7.0085470085470085,5.0,0.0,0.0,0.0,0.0,0.0,
7.017543859649123,5.0,0.0,0.0,0.0,0.0,0.0,
7.017543859649123,5.0,0.0,0.0,0.0,0.0,0.0,
6.608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,
7.0434782608695645,5.0,0.0,0.0,0.0,0.0,0.0,
7.068965517241379,5.0,0.0,0.0,0.0,0.0,0.0,
-1000.0, 0.0, 0.0, 0.0, 0.0
-1000.0, 0.0, 0.0, 0.0, 0.0
-1000.0, 0.0, 0.0, 0.0, 0.0
6.982758620689655,5.0,0.0,0.0,0.0,0.0,0.0,
7.107438016528926,5.0,0.0,0.0,0.0,0.0,0.0,
6.068376068376068,5.0,0.0,0.0,0.0,0.0,0.0,
6.229508196721312,0.0,0.0,0.0,0.0,0.0,0.0,
6.229508196721312,0.0,0.0,0.0,0.0,0.0,0.0,
6.129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,
6.048387096774194,5.0,0.0,0.0,0.0,0.0,0.0,
6.111111111111111,5.0,0.0,0.0,0.0,0.0,0.0,
6.062992125984252,5.0,0.0,0.0,0.0,0.0,0.0,
6.09375,5.0,0.0,0.0,0.0,0.0,0.0,
6.32,5.0,0.0,0.0,0.0,0.0,0.0,
6.32,5.0,0.0,0.0,0.0,0.0,0.0,
6.32,5.0,0.0,0.0,0.0,0.0,0.0,
6.34920634920635,5.0,0.0,0.0,0.0,0.0,0.0,
6.40625,5.0,0.0,0.0,0.0,0.0,0.0,
6.40625,5.0,0.0,0.0,0.0,0.0,0.0,
5.859375,5.0,0.0,0.0,0.0,0.0,0.0,
6.171875,5.0,0.0,0.0,0.0,0.0,0.0,
6.141732283464567,5.0,0.0,0.0,0.0,0.0,0.0,
